"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage"
"51191","5","44411","77","0","2013","4","N","Washington County, Virginia","Private","Home centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.40,0,0,0,0,0,0,0
"51191","5","444110","78","0","2013","1","N","Washington County, Virginia","Private","Home centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.35,0,0,0,0,0,0,0
"51191","5","444110","78","0","2013","2","N","Washington County, Virginia","Private","Home centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.37,0,0,0,0,0,0,0
"51191","5","444110","78","0","2013","3","N","Washington County, Virginia","Private","Home centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.36,0,0,0,0,0,0,0
"51191","5","444110","78","0","2013","4","N","Washington County, Virginia","Private","Home centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.40,0,0,0,0,0,0,0
"51191","5","44412","77","0","2013","1","N","Washington County, Virginia","Private","Paint and wallpaper stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,0
"51191","5","44412","77","0","2013","2","N","Washington County, Virginia","Private","Paint and wallpaper stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.90,0,0,0,0,0,0,0
"51191","5","44412","77","0","2013","3","N","Washington County, Virginia","Private","Paint and wallpaper stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.97,0,0,0,0,0,0,0
"51191","5","44412","77","0","2013","4","N","Washington County, Virginia","Private","Paint and wallpaper stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,0
"51191","5","444120","78","0","2013","1","N","Washington County, Virginia","Private","Paint and wallpaper stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,0
"51191","5","444120","78","0","2013","2","N","Washington County, Virginia","Private","Paint and wallpaper stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.90,0,0,0,0,0,0,0
"51191","5","444120","78","0","2013","3","N","Washington County, Virginia","Private","Paint and wallpaper stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.97,0,0,0,0,0,0,0
"51191","5","444120","78","0","2013","4","N","Washington County, Virginia","Private","Paint and wallpaper stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,0
"51191","5","44413","77","0","2013","1","","Washington County, Virginia","Private","Hardware stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,8,8,8,45939,36047,523,442,"",1.62,0.38,0.38,0.37,0.47,0.38,0.22,1.24
"51191","5","44413","77","0","2013","2","","Washington County, Virginia","Private","Hardware stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,10,11,11,55835,22600,206,403,"",1.63,0.46,0.49,0.49,0.52,0.53,0.26,1.09
"51191","5","44413","77","0","2013","3","","Washington County, Virginia","Private","Hardware stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,10,9,10,54169,8914,93,431,"",1.62,0.45,0.40,0.46,0.51,0.38,0.21,1.16
"51191","5","44413","77","0","2013","4","N","Washington County, Virginia","Private","Hardware stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,0
"51191","5","444130","78","0","2013","1","","Washington County, Virginia","Private","Hardware stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,8,8,8,45939,36047,523,442,"",1.62,0.38,0.38,0.37,0.47,0.38,0.22,1.24
"51191","5","444130","78","0","2013","2","","Washington County, Virginia","Private","Hardware stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,10,11,11,55835,22600,206,403,"",1.63,0.46,0.49,0.49,0.52,0.53,0.26,1.09
"51191","5","444130","78","0","2013","3","","Washington County, Virginia","Private","Hardware stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,10,9,10,54169,8914,93,431,"",1.62,0.45,0.40,0.46,0.51,0.38,0.21,1.16
"51191","5","444130","78","0","2013","4","N","Washington County, Virginia","Private","Hardware stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,0
"51191","5","44419","77","0","2013","1","","Washington County, Virginia","Private","Other building material dealers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,15,15,19,101944,83168,2041,480,"",1.27,0.49,0.49,0.61,0.40,0.39,0.25,0.76
"51191","5","44419","77","0","2013","2","","Washington County, Virginia","Private","Other building material dealers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,19,18,18,126769,33568,755,532,"",1.27,0.60,0.56,0.56,0.47,0.51,0.36,0.83
"51191","5","44419","77","0","2013","3","","Washington County, Virginia","Private","Other building material dealers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,16,16,16,117944,11811,400,567,"",1.27,0.49,0.49,0.50,0.44,0.37,0.39,0.90
"51191","5","44419","77","0","2013","4","","Washington County, Virginia","Private","Other building material dealers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,18,18,18,131988,7614,263,564,"",1.29,0.56,0.56,0.56,0.47,0.33,0.34,0.84
"51191","5","444190","78","0","2013","1","","Washington County, Virginia","Private","Other building material dealers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,15,15,19,101944,83168,2041,480,"",1.27,0.49,0.49,0.61,0.40,0.39,0.25,0.76
"51191","5","444190","78","0","2013","2","","Washington County, Virginia","Private","Other building material dealers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,19,18,18,126769,33568,755,532,"",1.27,0.60,0.56,0.56,0.47,0.51,0.36,0.83
"51191","5","444190","78","0","2013","3","","Washington County, Virginia","Private","Other building material dealers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,16,16,16,117944,11811,400,567,"",1.27,0.49,0.49,0.50,0.44,0.37,0.39,0.90
"51191","5","444190","78","0","2013","4","","Washington County, Virginia","Private","Other building material dealers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,18,18,18,131988,7614,263,564,"",1.29,0.56,0.56,0.56,0.47,0.33,0.34,0.84
"51191","5","4442","76","0","2013","1","","Washington County, Virginia","Private","Lawn and garden equipment and supplies stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,93,92,117,758840,603410,18230,580,"",2.46,5.10,4.95,5.72,7.63,6.45,6.41,1.45
"51191","5","4442","76","0","2013","2","","Washington County, Virginia","Private","Lawn and garden equipment and supplies stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,127,130,133,904485,302926,9517,535,"",2.47,5.44,5.20,5.39,7.16,5.61,5.42,1.34
"51191","5","4442","76","0","2013","3","","Washington County, Virginia","Private","Lawn and garden equipment and supplies stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,129,122,120,1022946,117704,3666,636,"",2.46,5.44,5.41,5.51,8.77,4.76,4.65,1.60
"51191","5","4442","76","0","2013","4","","Washington County, Virginia","Private","Lawn and garden equipment and supplies stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,117,112,105,765335,46222,1280,529,"",2.51,5.47,5.39,5.14,6.68,2.71,2.47,1.25
"51191","5","44421","77","0","2013","1","N","Washington County, Virginia","Private","Outdoor power equipment stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",4.01,0,0,0,0,0,0,0
"51191","5","44421","77","0","2013","2","N","Washington County, Virginia","Private","Outdoor power equipment stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",4.05,0,0,0,0,0,0,0
"51191","5","44421","77","0","2013","3","N","Washington County, Virginia","Private","Outdoor power equipment stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",4.05,0,0,0,0,0,0,0
"51191","5","44421","77","0","2013","4","N","Washington County, Virginia","Private","Outdoor power equipment stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",4.15,0,0,0,0,0,0,0
"51191","5","444210","78","0","2013","1","N","Washington County, Virginia","Private","Outdoor power equipment stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",4.01,0,0,0,0,0,0,0
"51191","5","444210","78","0","2013","2","N","Washington County, Virginia","Private","Outdoor power equipment stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",4.05,0,0,0,0,0,0,0
"51191","5","444210","78","0","2013","3","N","Washington County, Virginia","Private","Outdoor power equipment stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",4.05,0,0,0,0,0,0,0
"51191","5","444210","78","0","2013","4","N","Washington County, Virginia","Private","Outdoor power equipment stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",4.15,0,0,0,0,0,0,0
"51191","5","44422","77","0","2013","1","N","Washington County, Virginia","Private","Nursery, garden, and farm supply stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.91,0,0,0,0,0,0,0
"51191","5","44422","77","0","2013","2","N","Washington County, Virginia","Private","Nursery, garden, and farm supply stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,0
"51191","5","44422","77","0","2013","3","N","Washington County, Virginia","Private","Nursery, garden, and farm supply stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.90,0,0,0,0,0,0,0
"51191","5","44422","77","0","2013","4","N","Washington County, Virginia","Private","Nursery, garden, and farm supply stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,0
"51191","5","444220","78","0","2013","1","N","Washington County, Virginia","Private","Nursery, garden, and farm supply stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.91,0,0,0,0,0,0,0
"51191","5","444220","78","0","2013","2","N","Washington County, Virginia","Private","Nursery, garden, and farm supply stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,0
"51191","5","444220","78","0","2013","3","N","Washington County, Virginia","Private","Nursery, garden, and farm supply stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.90,0,0,0,0,0,0,0
"51191","5","444220","78","0","2013","4","N","Washington County, Virginia","Private","Nursery, garden, and farm supply stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,0
"51191","5","445","75","0","2013","1","","Washington County, Virginia","Private","Food and beverage stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,502,495,489,1928698,1614664,14222,300,"",0.58,1.13,1.11,1.10,1.08,0.90,0.39,0.97
"51191","5","445","75","0","2013","2","","Washington County, Virginia","Private","Food and beverage stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,484,506,504,1960585,767196,6866,303,"",0.58,1.08,1.12,1.10,1.04,0.97,0.51,0.95
"51191","5","445","75","0","2013","3","","Washington County, Virginia","Private","Food and beverage stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,512,507,501,2043789,483373,4703,310,"",0.57,1.12,1.11,1.11,1.09,1.10,0.65,0.97
"51191","5","445","75","0","2013","4","","Washington County, Virginia","Private","Food and beverage stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,511,525,539,2001857,319499,3196,293,"",0.58,1.14,1.17,1.20,1.10,0.91,0.52,0.94
"51191","5","4451","76","0","2013","1","","Washington County, Virginia","Private","Grocery stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,492,485,478,1885747,1572833,13374,299,"",0.73,1.26,1.24,1.22,1.20,1.00,0.43,0.97
"51191","5","4451","76","0","2013","2","","Washington County, Virginia","Private","Grocery stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,474,494,491,1910835,741644,6344,302,"",0.73,1.21,1.25,1.23,1.16,1.07,0.56,0.94
"51191","5","4451","76","0","2013","3","","Washington County, Virginia","Private","Grocery stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,497,490,485,1979538,456776,3990,310,"",0.73,1.24,1.23,1.23,1.21,1.20,0.67,0.98
"51191","5","4451","76","0","2013","4","","Washington County, Virginia","Private","Grocery stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,496,506,518,1931478,299485,2683,293,"",0.74,1.27,1.29,1.32,1.23,1.00,0.55,0.95
"51191","5","44511","77","0","2013","1","N","Washington County, Virginia","Private","Supermarkets and other grocery stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0
"51191","5","44511","77","0","2013","2","","Washington County, Virginia","Private","Supermarkets and other grocery stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,468,488,484,1882331,718357,6185,302,"",0.78,1.27,1.31,1.29,1.20,1.11,0.60,0.93
"51191","5","44511","77","0","2013","3","N","Washington County, Virginia","Private","Supermarkets and other grocery stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0
"51191","5","44511","77","0","2013","4","N","Washington County, Virginia","Private","Supermarkets and other grocery stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0
"51191","5","445110","78","0","2013","1","N","Washington County, Virginia","Private","Supermarkets and other grocery stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0
"51191","5","445110","78","0","2013","2","","Washington County, Virginia","Private","Supermarkets and other grocery stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,468,488,484,1882331,718357,6185,302,"",0.78,1.27,1.31,1.29,1.20,1.11,0.60,0.93
"51191","5","445110","78","0","2013","3","N","Washington County, Virginia","Private","Supermarkets and other grocery stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0
"51191","5","445110","78","0","2013","4","N","Washington County, Virginia","Private","Supermarkets and other grocery stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0
"51191","5","44512","77","0","2013","1","N","Washington County, Virginia","Private","Convenience stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0
"51191","5","44512","77","0","2013","2","","Washington County, Virginia","Private","Convenience stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,6,6,7,28504,23287,159,346,"",0.63,0.26,0.25,0.29,0.37,0.54,0.17,1.38
"51191","5","44512","77","0","2013","3","N","Washington County, Virginia","Private","Convenience stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0
"51191","5","44512","77","0","2013","4","N","Washington County, Virginia","Private","Convenience stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0
"51191","5","445120","78","0","2013","1","N","Washington County, Virginia","Private","Convenience stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0
"51191","5","445120","78","0","2013","2","","Washington County, Virginia","Private","Convenience stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,6,6,7,28504,23287,159,346,"",0.63,0.26,0.25,0.29,0.37,0.54,0.17,1.38
"51191","5","445120","78","0","2013","3","N","Washington County, Virginia","Private","Convenience stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0
"51191","5","445120","78","0","2013","4","N","Washington County, Virginia","Private","Convenience stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0
"51191","5","4452","76","0","2013","1","N","Washington County, Virginia","Private","Specialty food stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0
"51191","5","4452","76","0","2013","2","N","Washington County, Virginia","Private","Specialty food stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0
"51191","5","4452","76","0","2013","3","N","Washington County, Virginia","Private","Specialty food stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0
"51191","5","4452","76","0","2013","4","N","Washington County, Virginia","Private","Specialty food stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0
"51191","5","44529","77","0","2013","1","N","Washington County, Virginia","Private","Other specialty food stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0
"51191","5","44529","77","0","2013","2","N","Washington County, Virginia","Private","Other specialty food stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0
"51191","5","44529","77","0","2013","3","N","Washington County, Virginia","Private","Other specialty food stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,0
"51191","5","44529","77","0","2013","4","N","Washington County, Virginia","Private","Other specialty food stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0
"51191","5","445299","78","0","2013","1","N","Washington County, Virginia","Private","All other specialty food stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,0
"51191","5","445299","78","0","2013","2","N","Washington County, Virginia","Private","All other specialty food stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,0
"51191","5","445299","78","0","2013","3","N","Washington County, Virginia","Private","All other specialty food stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,0
"51191","5","445299","78","0","2013","4","N","Washington County, Virginia","Private","All other specialty food stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,0
"51191","5","4453","76","0","2013","1","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0
"51191","5","4453","76","0","2013","2","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0
"51191","5","4453","76","0","2013","3","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,0
"51191","5","4453","76","0","2013","4","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0
"51191","5","44531","77","0","2013","1","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0
"51191","5","44531","77","0","2013","2","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0
"51191","5","44531","77","0","2013","3","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,0
"51191","5","44531","77","0","2013","4","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0
"51191","5","445310","78","0","2013","1","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0
"51191","5","445310","78","0","2013","2","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0
"51191","5","445310","78","0","2013","3","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,0
"51191","5","445310","78","0","2013","4","N","Washington County, Virginia","Private","Beer, wine, and liquor stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0
"51191","5","446","75","0","2013","1","","Washington County, Virginia","Private","Health and personal care stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,159,165,159,1599935,1033280,23531,764,"",0.80,1.02,1.07,1.02,1.61,1.35,1.27,1.55
"51191","5","446","75","0","2013","2","","Washington County, Virginia","Private","Health and personal care stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,157,155,159,1656519,337360,6073,812,"",0.84,1.01,1.00,1.01,1.59,1.26,1.16,1.58
"51191","5","446","75","0","2013","3","","Washington County, Virginia","Private","Health and personal care stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,169,174,168,1667842,147236,2739,753,"",0.84,1.09,1.13,1.10,1.67,1.10,1.09,1.51
"51191","5","446","75","0","2013","4","","Washington County, Virginia","Private","Health and personal care stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,168,169,172,1887240,116906,2288,856,"",0.85,1.10,1.09,1.09,1.82,1.02,0.98,1.67
"51191","5","4461","76","0","2013","1","","Washington County, Virginia","Private","Health and personal care stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,159,165,159,1599935,1033280,23531,764,"",0.80,1.02,1.07,1.02,1.61,1.35,1.27,1.55
"51191","5","4461","76","0","2013","2","","Washington County, Virginia","Private","Health and personal care stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,157,155,159,1656519,337360,6073,812,"",0.84,1.01,1.00,1.01,1.59,1.26,1.16,1.58
"51191","5","4461","76","0","2013","3","","Washington County, Virginia","Private","Health and personal care stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,169,174,168,1667842,147236,2739,753,"",0.84,1.09,1.13,1.10,1.67,1.10,1.09,1.51
"51191","5","4461","76","0","2013","4","","Washington County, Virginia","Private","Health and personal care stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,168,169,172,1887240,116906,2288,856,"",0.85,1.10,1.09,1.09,1.82,1.02,0.98,1.67
"51191","5","44611","77","0","2013","1","","Washington County, Virginia","Private","Pharmacies and drug stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",10,145,151,146,1511785,953241,22706,789,"",1.00,1.33,1.38,1.32,2.04,1.72,1.87,1.52
"51191","5","44611","77","0","2013","2","","Washington County, Virginia","Private","Pharmacies and drug stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,143,141,145,1574549,313862,5763,847,"",1.06,1.30,1.29,1.33,2.03,1.67,1.73,1.55
"51191","5","44611","77","0","2013","3","","Washington County, Virginia","Private","Pharmacies and drug stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,155,157,152,1586375,134023,2562,789,"",1.06,1.42,1.45,1.41,2.13,1.44,1.64,1.49
"51191","5","44611","77","0","2013","4","","Washington County, Virginia","Private","Pharmacies and drug stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,152,153,156,1797426,101726,2100,900,"",1.07,1.43,1.43,1.45,2.34,1.35,1.56,1.63
"51191","5","446110","78","0","2013","1","","Washington County, Virginia","Private","Pharmacies and drug stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,145,151,146,1511785,953241,22706,789,"",1.00,1.33,1.38,1.32,2.04,1.72,1.87,1.52
"51191","5","446110","78","0","2013","2","","Washington County, Virginia","Private","Pharmacies and drug stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,143,141,145,1574549,313862,5763,847,"",1.06,1.30,1.29,1.33,2.03,1.67,1.73,1.55
"51191","5","446110","78","0","2013","3","","Washington County, Virginia","Private","Pharmacies and drug stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,155,157,152,1586375,134023,2562,789,"",1.06,1.42,1.45,1.41,2.13,1.44,1.64,1.49
"51191","5","446110","78","0","2013","4","","Washington County, Virginia","Private","Pharmacies and drug stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,152,153,156,1797426,101726,2100,900,"",1.07,1.43,1.43,1.45,2.34,1.35,1.56,1.63
"51191","5","44612","77","0","2013","1","N","Washington County, Virginia","Private","Cosmetic and beauty supply stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0
"51191","5","44612","77","0","2013","2","N","Washington County, Virginia","Private","Cosmetic and beauty supply stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0
"51191","5","44612","77","0","2013","3","N","Washington County, Virginia","Private","Cosmetic and beauty supply stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0
"51191","5","44612","77","0","2013","4","N","Washington County, Virginia","Private","Cosmetic and beauty supply stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0
"51191","5","446120","78","0","2013","1","N","Washington County, Virginia","Private","Cosmetic and beauty supply stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0
"51191","5","446120","78","0","2013","2","N","Washington County, Virginia","Private","Cosmetic and beauty supply stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0
