	0	POP10	HU10	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	Homeowner_vacancy_rate_percent	Median_Age_Female	Median_Age_Male	Median_Age	Percent_65_years_and_over	Percent_American_Indian_and_Alaska_Native	Percent_Asian	Percent_Black_or_African_American	Percent_Family_households	Percent_Female	Percent_Male	Percent_Nonfamily_households	Percent_Occupied_housing_units	Percent_Some_Other_Race	Percent_White	Rental_vacancy_rate_percent
1214	0	5194675	2180359	2448383588	1785882224	945.326	689.533	3.0	36.6	34.0	35.3	11.9	0.4	6.2	24.8	61.6	51.6	48.4	38.4	90.2	10.6	55.4	9.6
1215	0	2189641	800707	18664696661	251073334	7206.48	96.94	3.8	34.6	32.7	33.7	11.8	1.1	6.0	6.4	74.4	50.2	49.8	25.6	85.7	20.5	61.0	9.5
1216	0	3095313	1164786	10895120648	826347909	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5
1217	0	3095313	1164786	10895120648	826347909	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5
1218	0	3095313	1164786	10895120648	826347909	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5
1219	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
1220	0	718451	271031	1161371825	757704380	448.408	292.551	1.3	40.5	37.9	39.3	13.4	0.5	24.8	2.8	68.1	50.8	49.2	31.9	95.1	11.8	53.4	4.6
1221	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
1222	0	379448	228413	1439690708	438941172	555.868	169.476	3.7	54.1	50.8	52.5	31.2	0.2	1.3	4.7	60.9	52.3	47.7	39.1	76.9	2.0	90.2	14.8
1223	0	1339532	468346	737411094	436460605	284.716	168.518	1.2	42.7	39.5	41.1	15.3	0.2	7.6	11.1	75.9	51.6	48.4	24.1	95.8	5.6	73.0	4.8
1224	0	1931249	851261	5479291809	495471264	2115.5660000000007	191.303	2.6	37.9	36.3	37.1	10.9	0.8	14.6	6.2	58.5	50.2	49.8	41.5	92.7	3.9	68.7	7.4
1225	0	379448	228413	1439690708	438941172	555.868	169.476	3.7	54.1	50.8	52.5	31.2	0.2	1.3	4.7	60.9	52.3	47.7	39.1	76.9	2.0	90.2	14.8
1226	0	496005	208750	1292303671	330480308	498.961	127.599	2.3	38.8	35.9	37.4	13.3	0.3	1.2	25.9	67.8	51.7	48.3	32.2	90.1	5.8	64.4	9.8
1227	0	172332	69181	1091310901	4294303	421.358	1.658	1.6	41.2	39.6	40.4	13.1	0.1	1.0	1.2	74.0	50.7	49.3	26.0	94.2	0.4	96.1	10.0
1228	0	1339532	468346	737411094	436460605	284.716	168.518	1.2	42.7	39.5	41.1	15.3	0.2	7.6	11.1	75.9	51.6	48.4	24.1	95.8	5.6	73.0	4.8
1229	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
1230	0	916829	361221	1618456437	549162331	624.89	212.033	1.7	40.8	38.0	39.5	13.5	0.3	4.6	10.8	69.4	51.4	48.6	30.6	92.9	6.8	74.8	7.8
1231	0	3095313	1164786	10895120648	826347909	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5
1232	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
1233	0	1781642	631920	3341343470	36174996	1290.1	13.967	1.4	37.1	35.3	36.2	11.1	0.7	32.0	2.6	70.6	49.8	50.2	29.4	95.6	12.4	47.0	4.3
1234	0	425363	167413	1629112686	70523141	629.004	27.229	2.1	37.6	35.9	36.7	11.5	0.9	4.1	2.0	70.0	50.6	49.4	30.0	94.4	2.9	85.4	6.0
1235	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
1236	0	2496435	989435	4915061046	1381673402	1897.716	533.467	3.2	39.4	36.9	38.2	14.1	0.2	1.5	18.9	69.5	51.6	48.4	30.5	87.7	3.2	73.8	8.9
1237	0	601723	296719	158114680	18884970	61.048	7.292000000000002	3.4	34.0	33.6	33.8	11.4	0.3	3.5	50.7	42.3	52.8	47.2	57.7	89.9	4.1	38.5	7.9
1238	0	3817117	1639279	23828260196	62795719	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7
1239	0	121073	47271	2352666798	35275220	908.37	13.62	2.0	33.1	32.9	33.0	10.9	0.8	4.0	10.2	66.4	48.9	51.1	33.6	90.8	12.1	69.8	9.7
1240	0	3524	2613	3177789979	8828904	1226.952	3.409	1.8	49.4	48.6	49.0	22.9	3.0	1.0	0.7	63.0	48.3	51.7	37.0	59.3	22.8	68.0	7.0
1241	0	1820584	821693	1585280173	156946749	612.08	60.597	2.9	38.6	35.8	37.3	12.7	0.4	2.5	40.5	64.1	52.0	48.0	35.9	85.5	1.8	52.3	14.4
1242	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
1243	0	365169	168199	2661353634	22067359	1027.554	8.52	2.0	46.6	43.6	45.1	18.9	0.1	0.7	2.3	66.3	51.3	48.7	33.7	91.4	0.2	95.3	9.5
1244	0	517110	219580	850693384	28210895	328.455	10.892	1.9	34.4	32.6	33.5	10.6	0.7	2.7	11.6	62.1	50.8	49.2	37.9	92.2	5.7	76.4	10.3
1245	0	1229226	536092	2642341101	635973296	1020.214	245.551	3.2	37.1	35.1	36.1	11.8	0.4	3.4	16.7	64.3	51.3	48.7	35.7	88.4	5.0	71.3	12.5
1246	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
1247	0	160248	69458	1817306121	56540223	701.666	21.83	3.0	40.8	38.7	39.7	14.2	0.4	0.7	7.9	67.3	49.0	51.0	32.7	87.5	0.8	87.7	14.0
1248	0	319431	135524	1689487711	15675494	652.315	6.0520000000000005	2.8	32.9	29.3	31.0	9.5	1.6	2.2	36.7	68.0	51.7	48.3	32.0	90.3	3.1	51.4	10.5
1249	0	251133	107367	1022893152	442829766	394.941	170.97799999999995	2.2	41.2	37.3	39.4	13.3	1.6	4.9	2.6	67.7	49.4	50.6	32.3	90.5	1.6	82.6	8.6
1250	0	971777	375905	1272343169	40645480	491.254	15.693	1.5	39.9	37.0	38.5	12.3	0.4	13.9	17.2	68.6	52.0	48.0	31.4	95.0	7.0	57.5	5.4
1251	0	620961	296685	209643241	28768302	80.944	11.108	4.2	35.7	33.1	34.4	11.7	0.4	2.3	63.7	53.6	52.9	47.1	46.4	84.2	1.8	29.6	10.7
1252	0	136484	54759	1938247338	104169342	748.362	40.22	2.4	41.0	38.2	39.7	15.1	0.8	6.8	2.0	67.6	50.1	49.9	32.4	89.3	14.7	71.5	7.1
1253	0	197465	89901	2248892510	22577397	868.302	8.717	1.9	40.6	37.7	39.2	13.9	0.2	1.6	11.8	61.9	52.0	48.0	38.1	92.3	0.5	83.6	9.3
1254	0	197465	89901	2248892510	22577397	868.302	8.717	1.9	40.6	37.7	39.2	13.9	0.2	1.6	11.8	61.9	52.0	48.0	38.1	92.3	0.5	83.6	9.3
1255	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
1256	0	1526006	670171	347321129	22289408	134.101	8.606	2.1	35.1	31.9	33.5	12.1	0.5	6.3	43.4	56.8	52.8	47.2	43.2	89.5	5.9	41.0	8.9
1257	0	81234	35511	953567109	14395628	368.174	5.558	2.7	40.3	36.9	38.7	14.2	0.3	0.8	39.0	67.5	52.3	47.7	32.5	90.0	6.3	52.0	10.4
1258	0	219607	98656	2097849013	87603331	809.9839999999998	33.824	1.6	41.9	40.0	40.9	13.7	0.2	1.8	1.5	66.6	50.8	49.2	33.4	89.5	0.5	94.3	7.0
1259	0	5194675	2180359	2448383588	1785882224	945.326	689.533	3.0	36.6	34.0	35.3	11.9	0.4	6.2	24.8	61.6	51.6	48.4	38.4	90.2	10.6	55.4	9.6
1260	0	297052	144996	2430396019	566126522	938.381	218.583	4.4	46.9	44.4	45.6	24.2	0.5	1.7	9.8	69.1	51.5	48.5	30.9	83.6	3.6	82.0	15.6
1261	0	101547	45319	1501737720	4739984	579.8240000000002	1.83	2.4	39.7	37.1	38.5	14.5	0.4	0.8	25.8	68.4	52.0	48.0	31.6	90.4	1.2	70.0	9.8
1262	0	422679	162773	2896391221	41793130	1118.303	16.136	2.0	34.9	33.5	34.2	8.9	0.6	4.8	6.2	73.1	50.8	49.2	26.9	93.8	6.9	78.1	8.8
1263	0	927644	398274	1976612450	56576401	763.174	21.844	2.8	36.2	32.9	34.6	10.3	0.2	2.3	52.1	65.9	52.3	47.7	34.1	88.1	3.3	40.6	15.1
1264	0	536499	199489	266393116	6595128	102.855	2.546	1.8	39.4	36.4	38.0	12.6	0.4	4.6	22.1	71.6	51.6	48.4	28.4	94.3	8.5	61.3	6.2
1265	0	99193	37110	1854068926	6429807	715.86	2.483	2.4	37.9	35.8	36.8	13.4	1.5	1.5	0.9	72.0	49.8	50.2	28.0	93.6	7.2	85.4	6.4
1266	0	238136	92374	995285532	99618899	384.282	38.463	1.4	39.2	37.2	38.3	10.5	0.5	5.1	3.6	73.3	50.5	49.5	26.7	95.1	1.0	87.8	6.8
1267	0	916924	356179	848218379	23083362	327.499	8.913	2.0	39.5	36.6	38.2	11.6	0.3	10.1	4.6	70.6	51.0	49.0	29.4	94.7	4.9	77.9	7.9
1268	0	602622	246901	2193584722	64739558	846.948	24.996	2.2	35.5	33.3	34.4	11.1	0.5	2.3	9.7	67.0	51.0	49.0	33.0	92.0	4.5	79.9	10.3
1269	0	603403	268426	1476931275	43438532	570.246	16.772000000000002	2.4	36.5	33.8	35.2	12.1	6.0	2.3	10.7	63.7	51.2	48.8	36.3	90.1	5.8	69.2	11.0
1270	0	320918	148748	2305950580	41263613	890.3330000000002	15.932	2.4	44.3	40.8	42.5	17.9	0.2	1.0	3.4	63.0	51.1	48.9	37.0	88.7	3.3	90.7	8.4
1271	0	434972	178671	2341819225	16941352	904.181	6.541	1.9	41.0	39.2	40.1	14.0	0.2	1.2	5.6	70.4	50.7	49.3	29.6	94.2	2.4	88.5	7.0
1272	0	916924	356179	848218379	23083362	327.499	8.913	2.0	39.5	36.6	38.2	11.6	0.3	10.1	4.6	70.6	51.0	49.0	29.4	94.7	4.9	77.9	7.9
1273	0	195751	87850	14281174361	13253868	5513.991999999998	5.117	2.7	35.4	32.3	33.8	15.7	1.6	1.2	2.0	75.6	49.9	50.1	24.4	73.7	20.8	70.4	11.3
1274	0	89322	39223	1088286859	17131989	420.19	6.615	2.2	39.2	37.5	38.4	11.2	0.5	2.3	5.9	66.8	50.8	49.2	33.2	92.0	1.3	87.2	12.2
